Datetime,Tweet Id,Text,Username,lang
2021-12-13 00:45:05+00:00,1470193021941690380,"Travis Scott's spiked hard seltzer has been discontinued, Anheuser-Busch said. https://t.co/fkZTGJy6Lx",CNN,en
2021-12-13 00:15:07+00:00,1470185480364994570,One person died and five others were rescued after an avalanche near a Seattle-area ski resort. https://t.co/id5t1mHS8J,CNN,en
2021-12-13 00:00:04+00:00,1470181690299592708,"Russian President Vladimir Putin told his US counterpart Joe Biden he would ""really like"" to meet for more talks, according to a video clip released by Russian state TV. https://t.co/WAQtkFgxaI",CNN,en
2021-12-12 23:45:03+00:00,1470177912708120580,Now more than ever the world needs Heroes. Watch the 15th Annual CNN Heroes All-Star Tribute tonight at 8 p.m. ET to find out who wins the 2021 CNN Hero of the Year! #CNNHeroes https://t.co/JII5knB9QD,CNN,en
2021-12-12 23:44:06+00:00,1470177672395472908,"The horrific tornadoes that ripped through as many as eight states late Friday and early Saturday are being blamed for at least 100 deaths, officials said. https://t.co/6ozyg3UeLp",CNN,en
2021-12-12 23:10:25+00:00,1470169196139106309,"From rescuing seals to vaccinating thousands to helping the homeless on Skid Row, these people have been named the Top 10 CNN Heroes of 2021. Tune in at 8 p.m. ET to find out who will be named Hero of the Year, and join us now to meet them: https://t.co/t1tgFlKhdO https://t.co/vxp9YIMD0v",CNN,en
2021-12-12 23:00:08+00:00,1470166609209798667,"Powerful storms like the ones that tore through parts of the central United States this weekend are the ""new normal"" in an era of climate change, the top federal emergency management official said. https://t.co/5u29tRAWCQ",CNN,en
2021-12-12 22:45:06+00:00,1470162826627104771,"We've got more than a few burning questions we hope the ""Succession"" season finale will answer. https://t.co/w7rIp4GNSu",CNN,en
2021-12-12 22:35:05+00:00,1470160303409221634,"We are just a few hours away from The 15th Annual CNN Heroes All-Star Tribute. Tweet using our hashtag #CNNHeroes and you may see it on TV. So, cheer on your favorite Hero or share your memories from the last 15 years of CNN Heroes. https://t.co/e5QcIaW6IJ",CNN,en
2021-12-12 22:30:04+00:00,1470159043679379462,"College student #FaithHedgepeth is found bludgeoned to death in her apartment. DNA, a threatening note at the crime scene, and a voicemail could point to her killer. #RealLifeNightmare: Sunday at 9pET/PT only on @HLNTV. #MMIW 10-minute sneak peek: https://t.co/qIdTA08TAK https://t.co/UrpQnebZG1",CNN,en
2021-12-12 22:15:07+00:00,1470155281036419076,"If you have a job today, chances have never been better that you can keep it as long as you want. https://t.co/c192ww4SKZ",CNN,en
2021-12-12 22:04:26+00:00,1470152593078996994,"Speaker Nancy Pelosi will stay until at least after the midterm elections, extending her nearly 20-year run as the House's top Democrat after she turns 82 and, perhaps, beyond. https://t.co/BJSKJWzLvP",CNN,en
2021-12-12 21:45:03+00:00,1470147712674897920,"South African President Cyril Ramaphosa has tested positive for Covid-19 and is experiencing mild symptoms, his office said. https://t.co/g7k3JcVNZU",CNN,en
2021-12-12 21:31:03+00:00,1470144191825158149,"Videos of a life-like robot, known as Ameca, have gone viral online. https://t.co/eX4srcbCjU https://t.co/3yk4GF5YKM",CNN,en
2021-12-12 21:15:06+00:00,1470140174885703686,'Rust' assistant director subpoenaed to interview with state's workplace safety investigation https://t.co/B2b45kBDtc,CNN,en
2021-12-12 21:00:13+00:00,1470136431792332802,Who will be this year’s CNN Hero of the Year? Watch the 15th Annual CNN Heroes All-Star Tribute tonight at 8 p.m. ET to find out LIVE! #CNNHeroes https://t.co/9wN36h6ZGM,CNN,en
2021-12-12 20:45:05+00:00,1470132620705030149,The series of tornadoes that ripped through the Midwest and the Southeast United States this weekend adds to another stretch of deadly and potentially unprecedented weather disasters this year. https://t.co/b4iUMrlF0d,CNN,en
2021-12-12 20:15:01+00:00,1470125056948850696,"Narendra Modi's Twitter handle was ""very briefly compromised,"" his office said, when a tweet was sent from the Indian Prime Minister's account saying his country had adopted Bitcoin and would be distributing the cryptocurrency. https://t.co/LTDsgqZNOe",CNN,en
2021-12-12 20:00:11+00:00,1470121323959668736,"Democrats are going to do ""everything to get"" President Joe Biden's Build Back Better Act done by Christmas, Sen. Amy Klobuchar said. https://t.co/7yGF7ASF0M",CNN,en
2021-12-12 19:45:03+00:00,1470117514269052932,"A drought-denting weather system will hit the West Coast, bringing the biggest snowfall of the season to California. https://t.co/htoCkuVdFf",CNN,en
2021-12-12 19:30:07+00:00,1470113757586198536,A factory worker trapped under 5 feet of debris. A close call for a group of hunters. A town wiped off the map. These are the stories of the deadly tornadoes. https://t.co/On22lPpJxz,CNN,en
2021-12-12 19:15:05+00:00,1470109974739173379,"""What a difference four years makes in politics."" | Analysis by @ForecasterEnten https://t.co/Jsbleop3fZ",CNN,en
2021-12-12 18:31:06+00:00,1470098902263214080,"After learning that her favorite Dunkin' employee had been evicted, an Ohio woman worked with several organizations to find a new home and furniture for the woman and her children, just in time for the holidays. https://t.co/xqVtRs8EIp https://t.co/Vg1pbR15Wc",CNN,en
2021-12-12 17:40:27+00:00,1470086155500670981,"CNN's @FareedZakaria calls out Elon Musk over ""self-serving and ill-informed comments"" about Biden's spending plans that he made during a WSJ interview.

""Three of Musk’s endeavors, Tesla, SpaceX and SolarCity, would probably not exist if not for federal support."" #FareedsTake https://t.co/8NNN23NpqW",CNN,en
2021-12-12 17:31:07+00:00,1470083809144152064,"TikTok has released its top trends list of 2021, and it's full of drones, bones and joyful tones. These are the most popular TikToks in the US this year. https://t.co/Utu1SQqO1V https://t.co/wfXIuXcinT",CNN,en
2021-12-12 17:00:08+00:00,1470076010599264266,Now more than ever the world needs Heroes. Watch the 15th Annual CNN Heroes All-Star Tribute tonight at 8 p.m. ET to find out who wins the 2021 CNN Hero of the Year! #CNNHeroes https://t.co/zLmlzgS5Wi,CNN,en
2021-12-12 13:00:09+00:00,1470015616052568069,"Shelving, trash cans and toilet brushes have all been named after beautiful parts of Sweden by IKEA. Now the country's tourist board is seeking to ""reclaim"" them from the interiors giant. https://t.co/dNo55XzzVJ",CNN,en
2021-12-12 12:01:08+00:00,1470000764655390725,"There is a new comet in town, and December is your only chance to see it before it disappears forever. Astronomers say that Comet Leonard is our best and brightest comet to see in 2021. https://t.co/J19ibkEOOT",CNN,en
2021-12-12 12:00:15+00:00,1470000541833084928,Genomic sequencing is crucial in the battle against the coronavirus. These countries do it well. https://t.co/Qpq1RiPTFV,CNN,en
2021-12-12 11:56:40+00:00,1469999640552562692,"Anne Rice, whose best-selling first novel ""Interview with a Vampire"" was made into a successful feature film in 1994, has died
https://t.co/XTn6dIF5L4",CNN,en
2021-12-12 11:31:04+00:00,1469993200412762114,"""If you're on this call, you are part of the unlucky group that is being laid off.""

https://t.co/bmtdxpWtto CEO Vishal Garg laid off more than 900 employees on a Zoom webinar just before the holidays. https://t.co/LDsbnO3Zly https://t.co/1p2gBarMc7",CNN,en
2021-12-12 11:15:04+00:00,1469989171934679040,"Google released its annual ""Year in Search"" list, offering a glimpse into 2021's top trending search terms. https://t.co/Q4ijm0iphU",CNN,en
2021-12-12 11:01:07+00:00,1469985661482582022,"Deqa Dhalac is the new mayor of South Portland, Maine. She's making history as the city's first Black mayor, and she's believed to be the first Somali American mayor in the United States. https://t.co/aI3miNmtid",CNN,en
2021-12-12 11:00:16+00:00,1469985449657708550,"Everyone has their own favorite cheese, of course -- but here are 22 of ours hailing from all over Europe. https://t.co/4zVCgwXpti",CNN,en
2021-12-12 11:00:05+00:00,1469985402857607173,"""If you think about the fact that you could die at any moment, then it just gives your life meaning.""

Hear how one woman found strength and perspective during her recovery from a life-changing brain injury.

Listen to this week's podcast. https://t.co/5bVRtqom3X https://t.co/u7DCiokTzy",CNN,en
2021-12-12 10:01:02+00:00,1469970542421856256,"The coronavirus pandemic has worsened the massive financial gap between rich and poor around the world, a new report has found. As millions fell into poverty, billionaires' wealth soared. https://t.co/qnV6Bf2Fx0",CNN,en
2021-12-12 09:31:05+00:00,1469963005907636224,"Videos of a life-like robot, known as Ameca, have gone viral online. https://t.co/aFbW7R2wa9 https://t.co/xkV4vc7ovh",CNN,en
2021-12-12 09:01:07+00:00,1469955463387271168,"There is a new comet in town, and December is your only chance to see it before it disappears forever. Astronomers say that Comet Leonard is our best and brightest comet to see in 2021. https://t.co/qMhH1fM5vE",CNN,en
2021-12-12 09:00:10+00:00,1469955226065063938,Parents of the social media generation are not OK -- as they struggle to understand and navigate the potential harms that social media can have on their kids' mental health. https://t.co/oVkvi1IJOq,CNN,en
2021-12-12 07:31:07+00:00,1469932811947806722,"A total solar eclipse over Antarctica last weekend brought a few minutes of darkness to the continent, which usually experiences continual daylight during its summer season. https://t.co/23nyJqxOup https://t.co/kR5fbUi3z7",CNN,en
2021-12-12 06:31:04+00:00,1469917703267921921,"After learning that her favorite Dunkin' employee had been evicted, an Ohio woman worked with several organizations to find a new home and furniture for the woman and her children, just in time for the holidays. https://t.co/uSE96N0qYg https://t.co/84wRxkLwCN",CNN,en
2021-12-12 05:31:03+00:00,1469902596601221122,"TikTok has released its top trends list of 2021, and it's full of drones, bones and joyful tones. These are the most popular TikToks in the US this year. https://t.co/67AJhiAFdO https://t.co/MctVS4ljn8",CNN,en
2021-12-12 05:01:06+00:00,1469895061244547073,"These lasers could lead to more high-definition videos and photos from space than ever before, according to NASA. https://t.co/VdvkAkqYJG",CNN,en
2021-12-12 04:01:05+00:00,1469879958499692548,Giggling foxes charm the internet https://t.co/1JfDEBfjel https://t.co/T0wagcS3NI,CNN,en
2021-12-12 02:06:45+00:00,1469851185029029891,"University of Alabama quarterback Bryce Young wins the Heisman Trophy for the 2021 college football season
https://t.co/oYtAEbV7z5 https://t.co/njI4XdgBXX",CNN,en
2021-12-12 00:31:12+00:00,1469827139134529539,"Videos of a life-like robot, known as Ameca, have gone viral online. https://t.co/NTdZwoPHv2 https://t.co/cHOJvk44ZA",CNN,en
2021-12-12 00:00:07+00:00,1469819315776073732,The bishop of Noto in Sicily stunned schoolchildren last week when he dropped a bombshell during an arts festival -- telling them Father Christmas wasn't real. https://t.co/JC15W7ngTb,CNN,en
2021-12-11 23:15:05+00:00,1469807982024314882,Now more than ever the world needs Heroes. Watch the 15th Annual CNN Heroes All-Star Tribute Sunday at 8 p.m. ET to find out who wins the 2021 CNN Hero of the Year! #CNNHeroes https://t.co/wDgYlNmOeZ,CNN,en
2021-12-11 22:30:11+00:00,1469796684775501825,"“All of the information to stop the 9/11 attack existed inside the US government before 9/11.” 

On the latest Axe Files with @DavidAxelrod, @StanMcChrystal talks about how and where the US failed to act on the threat of 9/11.  

Listen to the podcast. https://t.co/exkdGbvA9k",CNN,en
2021-12-11 22:30:10+00:00,1469796677213110273,"The anonymous painting, described in a statement by the Department for Digital, Culture, Media &amp; Sport (DCMS) on Friday as ""extremely rare,"" is valued at £272,800 ($362,060).
https://t.co/MrZYqQwzPk",CNN,en
2021-12-11 21:30:08+00:00,1469781569917407232,"Total destruction in Kentucky after tornado. At least 70 deaths are feared, the governor says. https://t.co/bDDqIPMwpi https://t.co/8svlT32LVs",CNN,en
2021-12-11 20:30:07+00:00,1469766469215002630,"A New York family who came together by chance 21 years ago has now shared their remarkable story in a children's book.
https://t.co/APrWIT5VqV",CNN,en
2021-12-11 19:30:04+00:00,1469751354776338432,"""I'm gonna say something for the first time in a long time -- I have not had a drink of alcohol in two-and-a-half years,"" she told the hosts of ""CBS This Morning."" ""It was something that I realized just did not serve me and my life.""
https://t.co/zwdlFKVFMW",CNN,en
2021-12-11 18:31:05+00:00,1469736512518508552,"After learning that her favorite Dunkin' employee had been evicted, an Ohio woman worked with several organizations to find a new home and furniture for the woman and her children, just in time for the holidays. https://t.co/KMLbzNtKQV https://t.co/wD78WzAPqt",CNN,en
2021-12-11 17:49:01+00:00,1469725923658416130,"New NYC legislation will allow non-citizens to vote in local elections.

Christopher Arps, president of Americans for Citizen Voting, opposes the move. “We're not anti-immigrant. We're more for voter integrity,” he tells @smerconish. https://t.co/tL06cfD2Px https://t.co/aAxf5BD3nM",CNN,en
2021-12-11 17:36:28+00:00,1469722768077897735,"Using the physician title before Dr. Oz’s name goes against the Philadelphia Inquirer’s style guide, the paper’s grammarian columnist Jeffrey Barg tells @smerconish.
Oz, who is running for Senate in Pennsylvania, said he “won’t be canceled” in response, which Barg calls “absurd.” https://t.co/hgUWuNFnd2",CNN,en
2021-12-11 17:31:03+00:00,1469721402144083968,"TikTok has released its top trends list of 2021, and it's full of drones, bones and joyful tones. These are the most popular TikToks in the US this year. https://t.co/MC9Rf3OMA0 https://t.co/KiHeuHPHtk",CNN,en
2021-12-11 17:30:09+00:00,1469721177190977557,This weekend either Lewis Hamilton or Max Verstappen will be crowned the Formula One world champion. https://t.co/cla0yPaxaT,CNN,en
2021-12-11 17:20:06+00:00,1469718650181632005,"Jeff Bezos’ rocket company, Blue Origin, sent Good Morning America host Michael Strahan, the daughter of famed astronaut Alan Shepard, and four paying customers on a supersonic joy ride to the edge of space Saturday morning. https://t.co/YfEei0I5Ua https://t.co/r3atCLvJGN",CNN,en
2021-12-11 16:00:21+00:00,1469698578322964484,Who will be this year’s CNN Hero of the Year? Watch the 15th Annual CNN Heroes All-Star Tribute Sunday at 8 p.m. ET to find out LIVE! #CNNHeroes https://t.co/2LENnkL6Mj,CNN,en
2021-12-11 15:49:54+00:00,1469695946900529164,"President Joe Biden lamented hyper-partisanship in Washington in his first late-night interview since taking office, saying that while he used to have a cordial relationship with Republicans, ""the Big Lie ... makes it awful hard."" https://t.co/vFcckdOGPl",CNN,en
2021-12-11 15:16:33+00:00,1469687554471608322,"""Good Morning America"" host Michael Strahan, the daughter of famed astronaut Alan Shepard, and four paying customers have landed back on earth following their 10-minute flight into space aboard the Blue Origin flight. https://t.co/F8mZQH292c https://t.co/YYYGVbpI6m",CNN,en
2021-12-11 15:06:35+00:00,1469685048806985738,"LIVE NOW: Michael Strahan goes to space on Blue Origin mission https://t.co/EwWlZJAk57

WATCH LIVE: https://t.co/7mwfOaveyq https://t.co/Dxzr27H2VY",CNN,en
2021-12-11 14:43:31+00:00,1469679240895414272,"President Biden “just received a double whammy, and the result might cost him a last chance to pass his massive social spending bill before the end of the year.” 

@smerconish discusses the potential political fallout of inflation. https://t.co/x4Pb3K8oQ0",CNN,en
2021-12-11 14:37:01+00:00,1469677608459816962,"A morning show host, the daughter of the first US astronaut, and four paying customers are going to space today. 

Follow updates: https://t.co/gYwMc3oQLI

Stream live: https://t.co/Oin8gSff7I https://t.co/FsQ0Vnk4Fr",CNN,en
2021-12-11 14:20:06+00:00,1469673351530565644,"The US Marshals Service announced the end of a 26-long-week, multiagency crime sweep, resulting in the arrest of more than 350 people on the Gulf Coast. https://t.co/ka33YWAnf4",CNN,en
2021-12-11 14:01:06+00:00,1469668569147490308,"Bad news for American consumers: It's getting more expensive to dine out, and it's getting more expensive to eat at home. https://t.co/D1VT8EfBXM",CNN,en
2021-12-11 13:30:27+00:00,1469660853200986114,Here's how to watch GMA host Michael Strahan rocket to the edge of space. https://t.co/J841qgvRVe,CNN,en
2021-12-11 13:25:05+00:00,1469659503394234371,"At least 30 tornadoes were reported overnight across Arkansas, Illinois, Kentucky, Missouri, Mississippi and Tennessee

Follow for live updates.
https://t.co/2H09n33PXH",CNN,en
2021-12-11 11:31:05+00:00,1469630815848091653,"""If you're on this call, you are part of the unlucky group that is being laid off.""

https://t.co/bmtdxpWtto CEO Vishal Garg laid off more than 900 employees on a Zoom webinar just before the holidays. https://t.co/bLcxZ5aqJ8 https://t.co/YAbJHHm99O",CNN,en
2021-12-11 11:01:04+00:00,1469623262980231171,"Deqa Dhalac is the new mayor of South Portland, Maine. She's making history as the city's first Black mayor, and she's believed to be the first Somali American mayor in the United States. https://t.co/6FrVUkXnP0",CNN,en
2021-12-11 11:00:09+00:00,1469623032666857472,"How can we find strength and perspective in the face of unexpected obstacles? For one traumatic brain injury patient, the answer was to treat her car accident as inevitable.

Listen to this week's episode of Chasing Life. https://t.co/24W6mvR0UE https://t.co/2IiO0vSfYi",CNN,en
2021-12-11 10:01:02+00:00,1469608153776074757,"The coronavirus pandemic has worsened the massive financial gap between rich and poor around the world, a new report has found. As millions fell into poverty, billionaires' wealth soared. https://t.co/dtHnlG8RGg",CNN,en
2021-12-11 09:31:05+00:00,1469600618373423105,"Videos of a life-like robot, known as Ameca, have gone viral online. https://t.co/8qq2GJlXvC https://t.co/Jpa11tZvnq",CNN,en
2021-12-11 09:01:03+00:00,1469593058186600458,"There is a new comet in town, and December is your only chance to see it before it disappears forever. Astronomers say that Comet Leonard is our best and brightest comet to see in 2021. https://t.co/QC5lIXtL1J",CNN,en
2021-12-11 07:31:10+00:00,1469570436526653440,"A total solar eclipse over Antarctica last weekend brought a few minutes of darkness to the continent, which usually experiences continual daylight during its summer season. https://t.co/4aN1FlEfaP https://t.co/Jbsv29Kbim",CNN,en
2021-12-11 07:04:04+00:00,1469563617884479492,A Black couple had a White friend show their home and its appraisal rose by nearly half a million dollars. Now they've filed a federal lawsuit. https://t.co/bI2tf0W4qC,CNN,en
2021-12-11 06:31:08+00:00,1469555330409545734,"After learning that her favorite Dunkin' employee had been evicted, an Ohio woman worked with several organizations to find a new home and furniture for the woman and her children, just in time for the holidays. https://t.co/8tFBmMk9Ac https://t.co/eE1Y56lkko",CNN,en
2021-12-11 06:01:04+00:00,1469547765957070852,The flood risk in these House lawmakers' districts is the highest in the country. Here's how they voted on bills that could help. https://t.co/XArkic4EX4,CNN,en
2021-12-11 05:31:04+00:00,1469540213236064256,"TikTok has released its top trends list of 2021, and it's full of drones, bones and joyful tones. These are the most popular TikToks in the US this year. https://t.co/djaWUT3Mq1 https://t.co/EtGXrMg1kl",CNN,en
2021-12-11 05:16:06+00:00,1469536448500178948,"Part of a $60 million security assistance package, including small arms and ammunition, was delivered to Ukraine on Thursday, according to a State Department official in the Bureau of Political-Military Affairs https://t.co/k0y2PYD4ni",CNN,en
2021-12-11 05:01:02+00:00,1469532657080061956,"These lasers could lead to more high-definition videos and photos from space than ever before, according to NASA. https://t.co/4pQpR3uOee",CNN,en
2021-12-11 04:46:06+00:00,1469528898836836357,"Elon Musk is ""thinking of"" leaving his jobs and becoming an influencer, the world's richest man tweeted. https://t.co/9PGkV5gTjE",CNN,en
2021-12-11 04:31:04+00:00,1469525116145246217,One hundred days after allowing a Texas law that bars abortion after the first six weeks of pregnancy to go into effect — sending women scrambling to neighboring states — the Supreme Court on Friday gave supporters of abortion rights little to celebrate. https://t.co/7ib75mIDa5,CNN,en
2021-12-11 04:16:03+00:00,1469521334384439297,"Like most airlines, Cathay Pacific was hit hard by the Covid-19 pandemic as travel collapsed around the world last year. But the challenges it faces as a Hong Kong-based business may be the toughest in the industry. https://t.co/rFCHDt9WHt",CNN,en
2021-12-11 04:01:06+00:00,1469517574488604673,"In the weeks leading up to January 6, one of Trump's campaign lawyers wrote memos outlining how she believed then-VP Mike Pence could reject electoral college votes and overturn the 2020 election, including one theory that he could ignore a federal law. https://t.co/2LNb0Ps2HW",CNN,en
2021-12-11 03:46:02+00:00,1469513783433474048,"A top State Department official traveled to Venezuela this week and met with detained Americans as the Biden administration continues to seek their release, multiple sources have confirmed to CNN https://t.co/iIyiKC3KgE",CNN,en
2021-12-11 03:31:04+00:00,1469510016155766785,A former supervisor testified Friday in Kim Potter's manslaughter trial that the then-officer had the right to use deadly force to prevent Daunte Wright from driving away and harming him in the process. https://t.co/tloySvmF5W,CNN,en
2021-12-11 03:16:01+00:00,1469506229676482565,"A federal judge has upheld the Justice Department's decision to use a felony obstruction law against US Capitol rioters, a major victory for prosecutors who have used the statute to charge hundreds of Trump supporters who were involved in the insurrection. https://t.co/N4MQsBslwn",CNN,en
2021-12-11 03:01:12+00:00,1469502500235587590,".@brikeilarcnn and @PamelaBrownCNN both have husbands with military service, so they're teaming up to make comfort food and a cocktail that are perfect for a day spent watching the big Army-Navy football game. https://t.co/SVkhsDokSd https://t.co/vKsE5BwvTs",CNN,en
2021-12-11 02:46:03+00:00,1469498688468836352,See New York City's dazzling holiday window displays https://t.co/W2z3aMIk4I https://t.co/fjqZxHtgZP,CNN,en
2021-12-11 02:31:05+00:00,1469494918154444801,"The 22-year-old man authorities believe dumped hundreds of FedEx packages into an Alabama ravine is expected to turn himself in, according to Blount County Sheriff Mark Moon. https://t.co/EsJt1gvbR9",CNN,en
2021-12-11 02:16:05+00:00,1469491144862179333,Why rural Americans may have fewer options to offset inflation https://t.co/PtaWGCAQaD https://t.co/C6ea9nQ6YC,CNN,en
2021-12-11 02:00:07+00:00,1469487128442810371,Who will be this year’s CNN Hero of the Year? Watch the 15th Annual CNN Heroes All-Star Tribute Sunday at 8 p.m. ET to find out LIVE! #CNNHeroes https://t.co/ItUcisuTw4,CNN,en
2021-12-11 01:46:02+00:00,1469483583844802566,"New York Governor Kathy Hochul has announced a new temporary indoor mask mandate, but at least one county leader says he won't be enforcing it. https://t.co/lQIhPfN9Xh",CNN,en
2021-12-11 01:31:04+00:00,1469479816873320454,"Just days after launching a bid for Georgia governor, Republican David Perdue has deepened his support of election fraud conspiracies by filing a lawsuit that seeks to inspect absentee ballots from the 2020 election. https://t.co/p1CyYdIr7J",CNN,en
2021-12-11 01:16:04+00:00,1469476042603741190,"President Biden said he doesn't know if he can get Democratic Sen. Joe Manchin on board to support his social safety net bill, but is expected to speak with him about the legislation next week as the Senate moves closer to its holiday recess. https://t.co/LVX9cMFxcP",CNN,en
2021-12-11 01:01:08+00:00,1469472285367091201,Photographer Ross Halfin was working closely with Metallica when the band released its iconic Black Album in 1991. His new book features classic and previously unpublished photos of the band. https://t.co/W74NvokGXD,CNN,en
2021-12-11 00:46:03+00:00,1469468487521349641,A YouTuber who focuses on finding missing people discovered the vehicle of two teens who disappeared 21 years ago in rural Tennessee. https://t.co/VOTAVRPfBb,CNN,en
2021-12-11 00:31:06+00:00,1469464725633310727,A recent study has found that healthy men between the ages of 20 and 65 who vaped nicotine daily were more than twice as likely to report experiencing erectile dysfunction than men who did not vape https://t.co/Xai08yBnOP,CNN,en
2021-12-11 00:22:02+00:00,1469462442807812096,"“It was early. OK? Let’s put it this way -- he greeted him very early. Earlier than most world leaders. I’ve not spoken to him since. F**k him,” Trump told an Israeli journalist during an April interview. https://t.co/neeBQFiRuV",CNN,en
2021-12-11 00:01:06+00:00,1469457174824955906,"Things are looking pretty sour for fans of Olivia Rodrigo. After tickets for her tour went on sale Friday morning, many cities sold out almost instantly — with tickets now being resold for thousands online. https://t.co/X7TwWerqAN",CNN,en
2021-12-10 23:31:03+00:00,1469449614575259654,"High-speed trains offer greener alternatives to short-haul flights. From China's floating Maglev trains to France's border busting TGVs, these are the fastest railway services you can ride today. https://t.co/WjpFMimSem",CNN,en
2021-12-10 23:18:07+00:00,1469446357173915648,"A powerful storm racing across the central US may produce a range of potential hazards, including the possibility of strong nighttime tornadoes, heavy snow and strong winds to start the weekend. https://t.co/XQcLilSZmj",CNN,en
2021-12-10 23:01:04+00:00,1469442068334493701,"https://t.co/bmtdxpWtto CEO Vishal Garg, who laid off 900 employees over a Zoom meeting that lasted less than three minutes, is taking time off from the company, Vice has reported. https://t.co/PVSlXNio79",CNN,en
2021-12-10 22:49:43+00:00,1469439212181196803,"The CIA is overhauling how it trains and manages its network of spies as part of a broader effort to transition away from 20 years of counterterrorism wars and focus more closely on adversaries like China and Russia, sources say https://t.co/yOgp9hAeGx",CNN,en
2021-12-10 22:31:06+00:00,1469434527244333056,"A security breach at an office building on the US Capitol complex on Thursday included a number of missteps, such as Capitol Police failing to notice a handgun on an X-ray security screen and giving officers a wrong description for the suspect, sources say https://t.co/rLcMprrXiN",CNN,en
2021-12-10 22:21:37+00:00,1469432141520019463,Real estate agents are finding huge success on TikTok. https://t.co/SjbaZOjp9Y https://t.co/WbgwVXxAAM,CNN,en
2021-12-10 22:01:12+00:00,1469427002885263362,Are higher prices impacting your holiday shopping plans? Are you having trouble affording gifts for your family or friends? What trade-offs are you making? Do you plan to sit out or cut back on gift-giving this year? CNN wants to hear your story. https://t.co/moa0DJopsS,CNN,en
2021-12-10 21:43:16+00:00,1469422486882328586,It's beginning to look a lot like Christmas — and Britain's royal family are getting ready by releasing their Christmas cards. https://t.co/8EiTSi1YUu,CNN,en
2021-12-10 21:27:33+00:00,1469418534451171339,"For 15 years, CNN Heroes has been honoring everyday people changing the world. Since 2007, more than 350 Heroes from all 50 states and more than 110 countries have been recognized. While their missions are diverse, they all are dedicated to helping others. https://t.co/W8778Ozade",CNN,en
2021-12-10 21:09:01+00:00,1469413870934675457,"A German couple has set the world record for the most decorated Christmas trees in one place. Months of preparation, more than 400 trees, and 10,000 ornaments went into their display, reports Reuters. https://t.co/z6JRxFCgHK https://t.co/SAL0SwbUy9",CNN,en
2021-12-10 20:59:23+00:00,1469411447058976769,"This year, there was no mysterious monolith in the desert to keep us on the edge of our seats, but there were some incredible finds, as tiny as an insect trail in a famous artwork and as grand as an entire city. https://t.co/gpmMyNI8HO",CNN,en
2021-12-10 20:46:04+00:00,1469408093989744647,"Most of the 43 people known to have been infected with the Omicron variant of coronavirus in the US had mild symptoms, but most had been vaccinated and 14 of them had already had booster doses, the CDC has reported https://t.co/6DWdd3mT1d",CNN,en
2021-12-10 20:31:03+00:00,1469404316700184578,A federal judge has rejected Steve Bannon's challenge to the limits the Justice Department was seeking on public disclosure of evidence the government turned over to him in his case. https://t.co/FYAqSrYXlK,CNN,en
2021-12-10 20:16:06+00:00,1469400553583259648,"The House select committee on the January 6 riot has issued six new subpoenas, including to a former Trump aide who is a current congressional candidate https://t.co/ONkiuboHUS",CNN,en
2021-12-10 20:01:06+00:00,1469396775987552258,"The US government is making it official — Jeff Bezos, Richard Branson, and William Shatner have earned the title of ""astronaut"" after their flights to the edge of space. https://t.co/Gr9tkRknUR",CNN,en
2021-12-10 19:46:03+00:00,1469392991211393025,The pandemic sparked a fast and furious love affair with Peloton. Now comes the breakup. https://t.co/IXCfYC7sea,CNN,en
2021-12-10 19:31:05+00:00,1469389224814256129,"""West Side Story,"" 20th Century Studios' remake of the 1961 classic musical, hits theaters this weekend https://t.co/3YG4Kcmicq",CNN,en
2021-12-10 19:23:50+00:00,1469387400849891331,"Michael Nesmith, a singer and guitarist in the hit group the Monkees, has died at age 78 https://t.co/6P6ePGvfwo",CNN,en
2021-12-10 18:15:02+00:00,1469370086758752259,"Tigrayan forces summarily executed dozens of civilians in two towns they controlled in Ethiopia's northern Amhara region between August 31 and September 9, 2021, Human Rights Watch said on Thursday. https://t.co/0vHcFxRm0i",CNN,en
2021-12-10 18:00:10+00:00,1469366343736729608,"Elon Musk is ""thinking of"" leaving his jobs and becoming an influencer, the world's richest man tweeted. https://t.co/GS4jO9Rgz3",CNN,en
2021-12-10 17:36:52+00:00,1469360479831212035,"At one hospital in Lansing, Michigan, the latest Covid-19 surge is as bad as health care workers there have seen. https://t.co/6m0vamDiD0",CNN,en
2021-12-10 17:30:12+00:00,1469358800310349842,"The reboot of HBO's hit show ""Sex and the City"" shocked fans during its first episode. https://t.co/Lm8Tj0pg4Y",CNN,en
2021-12-10 17:00:16+00:00,1469351270691577863,"The Pantone Color Institute has annually announced a ""Color of the Year"" since 2000. 

For 2022, Pantone has unveiled Very Peri, a periwinkle hue that the company says combines the steady tranquility of blue with an energetic infusion of red. https://t.co/bWutSKCLFY https://t.co/M7nwH2QqFm",CNN,en
2021-12-10 16:30:11+00:00,1469343699758895106,"The goal is to more quickly determine whether a ransomware attack, for example, might affect multiple sectors of the economy -- and if the government may need to mobilize backup supplies of commodities. https://t.co/OvOSV9XE8t",CNN,en
2021-12-10 16:00:16+00:00,1469336171306176515,"Kathy Antoine posted a photograph of the view from her window in Tahiti in May 2020, capturing Florida-resident Reggie Laroche's attention. https://t.co/7FI9ZTWxcO",CNN,en
