Datetime,Tweet Id,Text,Username,lang
2021-12-13 21:01:06+00:00,1470499040072712194,"The Occupational Safety and Health Administration has opened an investigation into the collapse of an Amazon warehouse in Illinois after an EF-3 tornado caused major structural damage to the building Friday, a spokesman has confirmed. https://t.co/s54NHvgSlD",CNN,en
2021-12-13 20:46:03+00:00,1470495252284911639,"""The Dr. Oz Show"" will end in its thirteenth season on January 14, 2022. The announcement comes as host Dr. Mehmet Oz runs as a Republican for the US Senate in Pennsylvania. https://t.co/yupn3JbcCv",CNN,en
2021-12-13 20:30:01+00:00,1470491219998429184,"JUST IN: The Supreme Court has turned away two emergency requests from health care workers, doctors and nurses in New York to block the state's vaccine mandate. Justices Samuel Alito, Neil Gorsuch and Clarence Thomas dissented. https://t.co/zdePQrOYeI",CNN,en
2021-12-13 20:15:06+00:00,1470487464921939969,Sen. Joe Manchin indicated that a significant amount of work remains to be done to earn his support for President Biden's sweeping social safety net expansion. https://t.co/rUCGOvNOGc,CNN,en
2021-12-13 20:00:28+00:00,1470483783350685699,"Biden's big infrastructure plan, which was passed last month, promises to create hundreds of thousands of new jobs, many of which won't require a college degree. But it's going to be an uphill battle trying to fill those roles. https://t.co/VGBlfnPZhG",CNN,en
2021-12-13 19:35:18+00:00,1470477448550748169,"An atmospheric river — a plume of moisture, similar to a river, that streams in off the Pacific Ocean and brings extreme rains — is unleashing flooding rainfall of up to a foot and several feet of snow on the West Coast. https://t.co/601uhlTfIc",CNN,en
2021-12-13 19:16:02+00:00,1470472599440396298,President Biden will travel to Kentucky later this week to survey damage from tornadoes and severe storms. https://t.co/B4VPBNmnm8,CNN,en
2021-12-13 19:00:03+00:00,1470468575853002755,Parents are set to get their last monthly infusion of the expanded child tax credit starting Wednesday -- unless Congress acts to extend it for another year. https://t.co/Lxj9lGzDgT,CNN,en
2021-12-13 18:45:10+00:00,1470464829819432961,"Bond was set at $7 million for Alex Murdaugh, the disgraced South Carolina attorney accused of financial wrongdoing and of setting up a suicidal insurance fraud scheme. https://t.co/SFvCf61Tua",CNN,en
2021-12-13 18:00:10+00:00,1470453505815105542,Two officers were caught in a deadly tornado that ripped through a Kentucky community and -- after surviving a beating from mother nature -- rescued a severely injured young girl by carrying her out of harm's way on an old door. https://t.co/dFim3RSRUd,CNN,en
2021-12-13 17:49:08+00:00,1470450732289736706,CNN Heroes 2021: Be inspired by everyday people doing extraordinary things to change the world. https://t.co/AaJGhCKJw1 https://t.co/Wna9yROXeN,CNN,en
2021-12-13 17:45:08+00:00,1470449725233061890,"In 2013, Anthony Bourdain traveled to Jerusalem and met local chefs, home cooks, writers and amateur foodies. Revisit this episode of “Parts Unknown” in your podcast app. https://t.co/ixEPc2hwWD https://t.co/mMQMLqbG1g",CNN,en
2021-12-13 17:32:04+00:00,1470446434579369992,Some of the world's richest men are squaring off in what's become a rivalry for the ages -- the space race. But Bill Gates has what he considers higher aspirations right here on Earth. https://t.co/hygbmMgwk1,CNN,en
2021-12-13 17:30:04+00:00,1470445933339029507,"It may seem silly to talk about Princess Diana’s hair.

But as her hairstylist Sam McKnight says, “None of it was frivolous.”

Hear how McKnight and Diana’s relationship — and an iconic hairstyle — marked a sharp turn in the princess’s life. 🎧 https://t.co/88HzpNNaUm https://t.co/3LCdKNqUxt",CNN,en
2021-12-13 17:15:11+00:00,1470442187271847936,Kim Kardashian has passed a law exam and moved a step closer to being able to practice as an attorney in the state of California. She revealed that she passed the exam at the fourth attempt in an Instagram post. https://t.co/AwbPImCSoi,CNN,en
2021-12-13 17:00:18+00:00,1470438439887773702,"Every day, thousands of fishing boats around the world drag huge weighted nets across the seafloor, ensnaring everything in their wake and destroying marine habitats. Amanda Vincent is on a mission to change that. https://t.co/ByAAahq60c",CNN,en
2021-12-13 16:45:05+00:00,1470434613415882762,Bear cub vs inflatable reindeer: Watch as bear takes on lawn decoration https://t.co/o4yce9h6ND https://t.co/CxKdKVdQeT,CNN,en
2021-12-13 16:30:11+00:00,1470430861023666181,"The Geminid meteor shower, which NASA calls ""one of the best and most reliable,"" is expected to peak December 13-14. https://t.co/p7Rw8dFVEm",CNN,en
2021-12-13 16:15:03+00:00,1470427054239801356,He killed some of Coke's most beloved brands like Tab and smoothie brand Odwalla. And he'd do it all over again. https://t.co/RdKC0Lf71n,CNN,en
2021-12-13 16:00:14+00:00,1470423325872644100,"Some of us are now secretly (or not-so-secretly) craving the same sky-chow we used to turn our noses up at pre-Covid
https://t.co/AtWJNVHE8o",CNN,en
2021-12-13 15:45:04+00:00,1470419506975682562,"Kevin Durant scored an NBA season high 51 points on Sunday night, to help the Brooklyn Nets to a 116-104 win against the Detroit Pistons.
https://t.co/3vplpfAJTZ",CNN,en
2021-12-13 15:30:13+00:00,1470415770027008011,Doja Cat has announced she's dropped out of the 2021 iHeartRadio Jingle Ball Tour after testing positive for Covid-19. https://t.co/cHLUL0uR1u,CNN,en
2021-12-13 15:15:06+00:00,1470411968704131073,"Biden's big infrastructure plan, which was passed last month, promises to create hundreds of thousands of new jobs, many of which won't require a college degree. But it's going to be an uphill battle trying to fill those roles. https://t.co/E0ZqsHXeY7",CNN,en
2021-12-13 15:08:13+00:00,1470410232690003971,See the full list of nominees for the 79th Annual Golden Globe Awards https://t.co/M11wgQGPHj,CNN,en
2021-12-13 15:00:11+00:00,1470408214965542919,Apple is on the verge of yet another major milestone. The iPhone maker is close to topping a market value of more than $3 trillion -- the first publicly traded company ever to be worth that much. https://t.co/7rW96Wxlh8,CNN,en
2021-12-13 14:45:06+00:00,1470404417170116610,A factory worker trapped under 5 feet of debris. A close call for a group of hunters. A town wiped off the map. These are the stories of the deadly tornadoes. https://t.co/ZCsn1dthYH,CNN,en
2021-12-13 14:30:08+00:00,1470400652534853638,"There are many tips for beating the afternoon slump, but one of the most effective ways to stay alert and on task is to get moving. Here's how. https://t.co/kh9b28BSOh",CNN,en
2021-12-13 14:15:07+00:00,1470396869922766851,"US businesses to lose a collective 3.1 million days of operation from flooding in 2022, a new report shows. https://t.co/pwgPfpmH89",CNN,en
2021-12-13 14:01:02+00:00,1470393327992324105,Time magazine has named Elon Musk -- CEO of Tesla and SpaceX -- as Person of the Year. https://t.co/q88JNBGIbU,CNN,en
2021-12-13 13:45:05+00:00,1470389315326943233,"Meadows said National Guard would be ready to ""protect pro Trump people"" before Capitol insurrection, House investigators say. https://t.co/G1ey3HJpnD",CNN,en
2021-12-13 13:38:02+00:00,1470387538200346624,"Since the 19th century, native oyster populations have declined by 95% in the UK. But a marine rewilding project off the northeast coast of Scotland is turning the tide -- with help from the Glenmorangie whisky distillery. https://t.co/eoELVuYw4C",CNN,en
2021-12-13 13:30:11+00:00,1470385563207454722,"Vice President Kamala Harris will announce a new slate of commitments from the private sector to invest in the Northern Triangle, senior White House officials say. https://t.co/gXXoHN6xWY",CNN,en
2021-12-13 13:15:07+00:00,1470381771057418251,"Before Sunday, Tom Brady had almost every all-time NFL quarterback record to his name -- and at the end of the day, he set another two milestone achievements.
https://t.co/BzpZ5VDKM7",CNN,en
2021-12-13 13:01:02+00:00,1470378226035867655,"Each week, Shirley Raines and her team of volunteers transform part of Skid Row into an outdoor beauty salon. Her goal: to make the homeless feel human, whether that means a haircut, a facial, a hearty meal or a hug.

She is CNN's Hero of the Year. https://t.co/Yqv1X0dgup",CNN,en
2021-12-13 12:45:04+00:00,1470374208127516673,"Peloton has released a new ad in response to the ""Sex and the City"" reboot shocker. https://t.co/k10EtW8bJH",CNN,en
2021-12-13 12:31:03+00:00,1470370681602859017,One of the Louisville detectives who fatally shot Breonna Taylor during a botched raid is appealing his termination this week. https://t.co/ERX2oUxtCk,CNN,en
2021-12-13 12:15:03+00:00,1470366654668365824,"Gigantic superyachts have long been nicknamed ""floating skyscrapers,"" but this new innovative concept from studio Rodriguez Design has taken that notion to an entirely new level. https://t.co/f4RcAk01mX",CNN,en
2021-12-13 12:00:10+00:00,1470362912028078086,"From Lisa Ling to the West Wing, A.C. to D.C., see where the stories of our world will go to next on @CNNPlus in 2022

https://t.co/tpnR8seMdF https://t.co/R720DpuxGm",CNN,en
2021-12-13 11:45:06+00:00,1470359119274160131,"Michigan high school shooting suspect Ethan Crumbley to appear in court on multiple charges, including terrorism. https://t.co/iIVbBCR3i1",CNN,en
2021-12-13 11:30:04+00:00,1470355335617654791,"The Geminid meteor shower, which NASA calls ""one of the best and most reliable,"" is expected to peak December 13-14. https://t.co/tvpsBkLbpQ",CNN,en
2021-12-13 11:15:06+00:00,1470351569497608197,"Determined recovery efforts begin after tornadoes wreak devastation, with officials estimating 75% of one Kentucky town gone. https://t.co/RUsx1PZ3qj",CNN,en
2021-12-13 11:00:06+00:00,1470347793076207621,SenseTime is postponing its big stock market debut after once again getting caught up in tensions between the United States and China. https://t.co/HutBbXQqcy,CNN,en
2021-12-13 10:45:05+00:00,1470344014876614656,"One person has died and at least 13 others were injured after shots rang out during a vigil in a Houston suburb where around 50 people had gathered, police said. https://t.co/gdDNO7OPSS",CNN,en
2021-12-13 10:30:09+00:00,1470340255085699079,"Dozens of Jefferies employees have tested positive for Covid-19, forcing the Wall Street firm to ask staff to work from home, stop virtually all travel and cancel social events. https://t.co/Oi9eNt5mDg",CNN,en
2021-12-13 10:15:03+00:00,1470336457990627332,"The commander of the US Navy's SEAL Team 8 died from injuries sustained in a training accident over the weekend, the Navy said. https://t.co/JO4Eowkrw5",CNN,en
2021-12-13 10:00:06+00:00,1470332693707698183,Real estate agents are finding huge success on TikTok. https://t.co/JvOwtmVyGO https://t.co/hAD5HNKpMt,CNN,en
2021-12-13 09:45:07+00:00,1470328925377249284,"Harnaaz Sandhu of India was crowned Miss Universe 2021, marking the end of a controversial pageant hosted this year in southern Israel. https://t.co/6Qgfsj0RDz",CNN,en
2021-12-13 09:29:04+00:00,1470324886094684164,"""If Friday's ruling has any lasting effect, it will be because the court has opened the door to other state efforts to circumvent constitutional rights."" | Opinion https://t.co/TcUiH8xsC3",CNN,en
2021-12-13 09:15:06+00:00,1470321371943211010,"Peloton has released a new ad in response to the ""Sex and the City"" reboot shocker. https://t.co/8m60Q2M5yS",CNN,en
2021-12-13 09:00:06+00:00,1470317597153542152,"Videos of a life-like robot, known as Ameca, have gone viral online. https://t.co/yOiOOoJinc https://t.co/pVvidAtfUT",CNN,en
2021-12-13 08:30:02+00:00,1470310030259986435,"Teen pilot Zara Rutherford landed in Seoul from Russia, the first Asia stop on her attempt to become the youngest woman to fly around the world solo. https://t.co/bQt0rWDUkI",CNN,en
2021-12-13 08:15:04+00:00,1470306262353072133,"Security incidents are not new in the crypto world, but the size of these hacks appears to be growing as cryptocurrency prices have surged over the past year, drawing more mainstream attention. https://t.co/OcVxmNsLWb",CNN,en
2021-12-13 08:01:04+00:00,1470302737246134273,"President Joe Biden and other politicians will tell you inflation is Corporate America's fault. Corporate America blames the administration's pandemic assistance programs for putting too much cash into the economy. So who's to blame?
https://t.co/oRRWiwpsn9",CNN,en
2021-12-13 07:44:07+00:00,1470298472997744640,A decades-old family photo from a home in Kentucky turned up more than 150 miles away in Indiana after apparently being whipped up into the debris of deadly tornadoes that tore through the region. https://t.co/Ln8nr7MozH,CNN,en
2021-12-13 07:30:07+00:00,1470294950038446083,Parents of the social media generation are not OK -- as they struggle to understand and navigate the potential harms that social media can have on their kids' mental health. https://t.co/xfjNm7TXnf,CNN,en
2021-12-13 07:15:03+00:00,1470291157217386504,The Department of Homeland Security's top cyber official urged government and private-sector organizations to address a critical flaw in widely used software that hackers were actively using to try to breach networks. https://t.co/N83m2lCHkI,CNN,en
2021-12-13 07:00:05+00:00,1470287390170390528,"A woman says she was walking in a Los Angeles suburb when she heard a scratching noise. It turned out to be a bear cub playing with an inflatable reindeer. 

Do you know what you should do if you encounter a bear? https://t.co/dNaFozgeEQ https://t.co/qyb8AWFwCN",CNN,en
2021-12-13 06:45:01+00:00,1470283601975681027,The trip could have killed them. But people fleeing economic wreckage in the Middle East say they'd do it 100 times over. https://t.co/VpcuTB7TYJ,CNN,en
2021-12-13 06:30:08+00:00,1470279856449638401,"The Los Angeles County Public Defender's office has identified about 100 ongoing cases that involve the more than dozen Torrance police officers accused of exchanging racist, anti-Semitic and homophobic messages, Ricardo Garcia told CNN. https://t.co/QtTBrYuJ3O",CNN,en
2021-12-13 06:00:05+00:00,1470272292747976706,"Megan Thee Stallion has earned a bachelor of science degree in health administration, a goal she set to honor both her late mother and her late grandmother. https://t.co/67ZaH2EcdP",CNN,en
2021-12-13 05:45:03+00:00,1470268509531877380,"More than two-thirds of the country's most populous cities have seen more homicides in 2021 than last year.
https://t.co/jD1nLnaGNE",CNN,en
2021-12-13 05:29:03+00:00,1470264480936472580,"""With ongoing research, thinking critically about how we distribute warnings and helping the public better respond to those warnings when they're issued, it is possible to make mass casualty tornado events much less common."" | Opinion https://t.co/QLGANTbQ9W",CNN,en
2021-12-13 05:16:03+00:00,1470261209052102656,"Peloton has a response for the ""Sex and the City"" reboot shocker. (Spoilers ahead.) https://t.co/INJFqb9dNX",CNN,en
2021-12-13 04:59:06+00:00,1470256943407288322,Giggling foxes charm the internet https://t.co/1DkCZK41v6 https://t.co/dQxokUUVvH,CNN,en
2021-12-13 04:00:13+00:00,1470242128974565379,"Coronavirus infections are increasing in nearly every state, with one seeing a 320% jump in new cases. See how your state compares: https://t.co/lfdGXYojDV",CNN,en
2021-12-13 03:32:07+00:00,1470235055620558849,"Each week, Shirley Raines and her team of volunteers transform part of Skid Row into an outdoor beauty salon. Her goal: to make the homeless feel human, whether that means a haircut, a facial, a hearty meal or a hug.

She is CNN's Hero of the Year. https://t.co/bhTDP7SuRo",CNN,en
2021-12-13 03:09:29+00:00,1470229360376532992,"Congratulations to 2021 CNN Hero of the Year Shirley Raines!

Learn more about her at https://t.co/ANMKKlbytz #CNNHeroes https://t.co/mpWwl9Eoj2",CNN,en
2021-12-13 02:59:06+00:00,1470226744892395530,"Democratic governors are facing a messaging conundrum: they say American democracy may hinge on their elections in 2022, but they're not sure they can get most voters to care. https://t.co/OGtF14DjV7",CNN,en
2021-12-13 01:30:10+00:00,1470204364778266628,The House select committee investigating the January 6 attack on the US Capitol has issued a resolution recommending that the House of Representatives find Mark Meadows in contempt of Congress. https://t.co/vbaj7PiAzE,CNN,en
2021-12-13 01:01:31+00:00,1470197153788317700,"CNN Heroes begins now. Join @AndersonCooper and @KellyRipa for a night of excitement and inspiration, and tweet using our hashtag #CNNHeroes for a chance to see it on TV. Watch live: https://t.co/1lnwjuOdaT https://t.co/Wjc8lKVEXm",CNN,en
2021-12-13 00:45:05+00:00,1470193021941690380,"Travis Scott's spiked hard seltzer has been discontinued, Anheuser-Busch said. https://t.co/fkZTGJy6Lx",CNN,en
2021-12-13 00:15:07+00:00,1470185480364994570,One person died and five others were rescued after an avalanche near a Seattle-area ski resort. https://t.co/id5t1mHS8J,CNN,en
2021-12-13 00:00:04+00:00,1470181690299592708,"Russian President Vladimir Putin told his US counterpart Joe Biden he would ""really like"" to meet for more talks, according to a video clip released by Russian state TV. https://t.co/WAQtkFgxaI",CNN,en
Datetime,Tweet Id,Text,Username,lang
2021-12-13 23:50:00+00:00,1470541544620969984,"Biden to travel to Kentucky to survey damage from extreme weather
https://t.co/atgnhsJJBZ",FoxNews,en
2021-12-13 23:40:00+00:00,1470539027929391109,"Illinois homeless man crushed to death inside garbage truck, some blame cold weather
https://t.co/XLh2Tix28R",FoxNews,en
2021-12-13 23:30:00+00:00,1470536512227864582,"Progressives erupt over Elon Musk's selection as TIME 'Person of the Year': 'What an absolute disgrace'
https://t.co/sVc0OGoHWU",FoxNews,en
2021-12-13 23:20:00+00:00,1470533995016327169,"Penn swimmer latest example of trans athlete dominating female sports
https://t.co/RKkofgnozf",FoxNews,en
2021-12-13 23:10:00+00:00,1470531478236786689,"Juror in Jussie Smollett’s trial says they were doing him ‘a favor’ by not convicting him on 6th count
https://t.co/ucdTAfnwe5",FoxNews,en
2021-12-13 23:00:01+00:00,1470528966200987649,"Jaguars' Urban Meyer threatens to fire source of leaks after reports of in-house drama: 'That's garbage'
https://t.co/tKG9zr3QdM",FoxNews,en
2021-12-13 22:50:00+00:00,1470526445055356935,"Ghislaine Maxwell trial: defense could call more witness's than prosecution
https://t.co/q4QAZZpzwQ",FoxNews,en
2021-12-13 22:40:00+00:00,1470523928326152203,"Progressive Army vet, congressional candidate stripped in anti-war burlesque show
https://t.co/LU9vudfUlv",FoxNews,en
2021-12-13 22:30:00+00:00,1470521415078232064,"Charges against CNN producer accused of inducing minors for sex reveal lewd details
https://t.co/vMtOfqlHnF",FoxNews,en
2021-12-13 22:20:00+00:00,1470518895417114635,"Israeli prime minister marks first official visit to United Arab Emirates
https://t.co/QOXQCgIRDS",FoxNews,en
2021-12-13 22:14:36+00:00,1470517538878590977,"Fox News' Rachel Campos-Duffy: Christmas glory includes the beautiful Nativity scene
https://t.co/0VCqtCC6Kn",FoxNews,en
2021-12-13 22:10:00+00:00,1470516378910158848,"Kristin Davis slams 'misogynist chatter' about aging, her appearance: 'I feel angry'
https://t.co/QI6d8NlTDE",FoxNews,en
2021-12-13 22:00:00+00:00,1470513864265588743,"NBC’s Cris Collinsworth slammed for applauding Aaron Rodgers' honesty during Packers-Bears broadcast
https://t.co/AbUBgd2DzR",FoxNews,en
2021-12-13 21:50:00+00:00,1470511345716105219,"Kim Cattrall reacts to ‘SATC’ fan tweets about Samantha Jones’ absence from ‘And Just Like That’ reboot
https://t.co/OhFf2LMtcT",FoxNews,en
2021-12-13 21:40:00+00:00,1470508829083418628,"Amazon employee says she almost picked up shift on night of tornado that killed 6 at Illinois warehouse
https://t.co/MXKiMdSxiI",FoxNews,en
2021-12-13 21:30:00+00:00,1470506313369075712,"12 major Dem controlled cities break homicide records following historically bloody 2020
https://t.co/omOMig6XM5",FoxNews,en
2021-12-13 21:27:37+00:00,1470505712304459790,"LIVE UPDATES: Death toll rises to 74 in Kentucky, more than 100 still unaccounted for
https://t.co/ra4THdFlFZ",FoxNews,en
2021-12-13 21:20:00+00:00,1470503796308525057,"Jussie Smollett's 'Empire' co-star Terrence Howard says hate-crime hoax could have gotten 'very scary,' 'ugly'
https://t.co/VG3t7l3JFQ",FoxNews,en
2021-12-13 21:10:00+00:00,1470501279390703629,"This swing district House race may be one of the most expensive in 2022, GOP candidate says
https://t.co/RxuGmNAjID",FoxNews,en
2021-12-13 21:07:29+00:00,1470500645283188745,"WATCH: Kentucky Gov. Beshear holds a press after deadly tornadoes ripped through the state this past weekend
https://t.co/vLpXAEWNsV",FoxNews,en
2021-12-13 21:00:02+00:00,1470498770353889292,"Miss Universe 2021 host Steve Harvey almost says the wrong name again

https://t.co/bl5n1UQlTp",FoxNews,en
2021-12-13 20:50:00+00:00,1470496246146109440,"NYT columnist roasted after questioning how much inflation affects low-income American families
https://t.co/4ZcouwwZjB",FoxNews,en
2021-12-13 20:40:00+00:00,1470493729697980432,"Minneapolis crime spills into neighboring towns, 'under attack' by 'mobile' criminals: Mayor

https://t.co/ZR9jXP08O1",FoxNews,en
2021-12-13 20:30:00+00:00,1470491214331854848,"LA Times flamed for advocating closure of California nuclear power plant, citing climate change fight
https://t.co/Icmthy01TI",FoxNews,en
2021-12-13 20:20:00+00:00,1470488696491180032,"New Tesla Cybertruck spotted with giant windshield wiper that 'troubles' Elon Musk

https://t.co/KxwBHBeAio",FoxNews,en
2021-12-13 20:15:00+00:00,1470487438053101569,"Golden Globe 2022 nominations announced
https://t.co/gNN3WjOog8",FoxNews,en
2021-12-13 20:10:00+00:00,1470486179950825477,"Newt Gingrich: Democrats trying to 'pay off their allies' before 2022 midterm 'catastrophe'
https://t.co/rT9MsISB3K",FoxNews,en
2021-12-13 20:00:00+00:00,1470483664760762369,"Texas school board tries censuring conservative members: 'Naked political hit job'

https://t.co/rIOudF6QbO",FoxNews,en
2021-12-13 19:40:00+00:00,1470478630002298882,"The best tech gifts for 2021

https://t.co/g8b0vm1xAs",FoxNews,en
2021-12-13 19:20:00+00:00,1470473597030473738,"Major winter storm to impact Western US

https://t.co/Tv58DKHoFi",FoxNews,en
2021-12-13 19:00:00+00:00,1470468563630575618,"Viral gift wrapping hacks for this holiday season

https://t.co/oUyGbhJPdQ",FoxNews,en
2021-12-13 18:40:00+00:00,1470463530486824960,"Letting noncitizens vote 'suffocates liberty' by making governments larger, Andrew McCarthy says

https://t.co/BfDevn6Uuh",FoxNews,en
2021-12-13 18:20:00+00:00,1470458498068594694,"Beefy sandwich spirals recipe for a game day feast

https://t.co/9iTKMJR8p3",FoxNews,en
2021-12-13 18:00:02+00:00,1470453473225297920,"Congressional Dems roiled by division on issues from massive spending bills to vaccine mandates

https://t.co/4N39ukWQIR",FoxNews,en
2021-12-13 17:40:00+00:00,1470448431009198080,"Woman loses 150 pounds after regaining 188 pounds she lost 10 years ago

https://t.co/e6eRVkwElt",FoxNews,en
2021-12-13 17:20:00+00:00,1470443397961949186,"Mom's 'red plate' hack is the heartfelt dinnertime tradition to adopt tonight

https://t.co/cWqOfPnC3R",FoxNews,en
2021-12-13 17:00:00+00:00,1470438365413711876,"Arizona sergeant warns plan to fire unvaccinated corrections officers could result in another Waukesha attack

https://t.co/jWKI9Xzyy7",FoxNews,en
2021-12-13 16:40:00+00:00,1470433331581960197,"Shots fired near Hollywood Walk of Fame during tribute to Vicente Fernández

https://t.co/uy4ZCAWeRK",FoxNews,en
2021-12-13 16:20:00+00:00,1470428298471612418,"US Coast Guard suspends search for woman who went overboard on cruise ship

https://t.co/CRsOAMwnE2",FoxNews,en
2021-12-13 16:00:01+00:00,1470423268544839685,"Drive-by shooting at vigil near Houston kills 1, injures at least 14

https://t.co/a2tjio4NCD",FoxNews,en
2021-12-13 15:40:00+00:00,1470418231928176649,"Putin recalls time he worked as taxi driver in film about fall of Soviet Union

https://t.co/5uAbrNTkjy",FoxNews,en
2021-12-13 15:20:00+00:00,1470413198968852485,"Sen. Klobuchar pivots to honor Bob Dole when Jake Tapper asks if maskless Sen. Cruz endangered her

https://t.co/0CubSiwpXI",FoxNews,en
2021-12-13 15:00:01+00:00,1470408169335656450,"FEMA Administrator blames climate change for deadly tornado outbreak

https://t.co/A8l688ixkG",FoxNews,en
2021-12-13 14:40:00+00:00,1470403132765224967,"Cowboys' La'el Collins ejected for throwing punch during game against Washington

https://t.co/4tJGJ92ny3",FoxNews,en
2021-12-13 14:20:00+00:00,1470398099805904897,"Chargers' Justin Herbert launches jaw-dropping touchdown pass vs. Giants, social media goes into frenzy

https://t.co/sWbOiFcaPQ",FoxNews,en
2021-12-13 14:00:00+00:00,1470393067555278850,"Second person indicted in connection to Sixth Street mass shooting in Austin

https://t.co/NrDlYndsK6",FoxNews,en
2021-12-13 13:40:00+00:00,1470388033149091850,"Murder suicide at racquet club leaves two dead

https://t.co/UUY4GeaYjb",FoxNews,en
2021-12-13 13:20:00+00:00,1470383000269451264,"Bloomberg article mocked for suggesting Americans spend their paycheck immediately to cope with inflation

https://t.co/f0WZrrZiBx",FoxNews,en
2021-12-13 13:00:00+00:00,1470377966739800069,"Bucs' Tom Brady sets another NFL record vs. Bills

https://t.co/rjudE27u8C",FoxNews,en
2021-12-13 12:40:00+00:00,1470372933923127296,"Texas woman shoots and kills suspect during attempted robbery, cops say

https://t.co/CDhVXRzlKM",FoxNews,en
2021-12-13 12:20:00+00:00,1470367900443680770,"Houston Democrats plagued by allegations of corruption

https://t.co/R5goX8DeSU",FoxNews,en
2021-12-13 12:00:00+00:00,1470362868591861768,"First lady Jill Biden dismisses concerns about president's mental fitness: 'Ridiculous'
https://t.co/COXgiMnFhG",FoxNews,en
2021-12-13 11:00:02+00:00,1470347777741889543,"High-profile Houston Democrats face corruption allegations
https://t.co/R5goX8UQhu",FoxNews,en
2021-12-13 10:00:01+00:00,1470332672937398273,"18-year-old indicted in connection to Sixth Street mass shooting in Austin
https://t.co/NrDlYndsK6",FoxNews,en
2021-12-13 09:00:02+00:00,1470317577696124930,"Fordham University lecturer fired after mixing up names of two Black students
https://t.co/MlCCt0IaDT",FoxNews,en
2021-12-13 08:00:00+00:00,1470302470404403200,"Megan Thee Stallion celebrates graduation from TSU
https://t.co/kBe9TsuodD",FoxNews,en
2021-12-13 07:31:00+00:00,1470295171170459648,"FEMA administrator blames climate change for deadly tornado outbreak
https://t.co/A8l688A8Jg",FoxNews,en
2021-12-13 07:00:01+00:00,1470287375049891840,"The best holiday gifts for people who love to fish
https://t.co/UeW3RxNg99",FoxNews,en
2021-12-13 06:30:00+00:00,1470279820445581314,"Gowdy: Biden should 'switch parties' to see what 'nonstop negative press' really looks like
https://t.co/1y2mKhg9iG",FoxNews,en
2021-12-13 06:03:00+00:00,1470273025811496960,"Christmas dinner: Turkey thighs with stuffing, roasted potatoes and more
https://t.co/ds2ljnSF2i",FoxNews,en
2021-12-13 05:30:00+00:00,1470264720368144386,"Cowboys' La'el Collins ejected for throwing punch during game against Washington
https://t.co/4tJGJ9jYpB",FoxNews,en
2021-12-13 05:00:00+00:00,1470257172516769793,"NYC police arrest five suspects for pickpocketing Rockefeller Center sightseers
https://t.co/P3hMqapU5n",FoxNews,en
